ret,vol,sharpe
0.07215929814534106,0.12337320475840778,0.5848863072548455
0.056095088659183834,0.12805521159675137,0.4380539297051687
0.10601863082859891,0.17603116624829532,0.6022719333635363
0.09021904213190213,0.19946256557140088,0.4523106472307294
0.0776448508691927,0.15524129868452288,0.5001558961895858
0.1306143702955414,0.17394559619301253,0.750892078639403
0.07241876970560315,0.18209364812195264,0.39770069111418155
0.07445413322513304,0.15038878260313382,0.4950777041769973
0.08836512071712874,0.18861771542330516,0.4684879175787671
0.10175347071200419,0.15891221065567065,0.6403124737373553
0.10590565380852109,0.21987220813923952,0.48166912364592124
0.05834488551201867,0.12128463950216155,0.4810575003686171
0.05298077047543468,0.12462344130528502,0.42512684548366647
0.03664355774415708,0.12282598015039722,0.29833718973207457
0.06574586481399569,0.20691924977737144,0.31773682189904023
0.10888913235821596,0.25128713764794075,0.43332553101373705
0.11687140255746285,0.16743303614371186,0.6980187736495997
0.0888117335484896,0.20488902362230582,0.4334626227328113
0.07498071644407953,0.2153328754496284,0.3482084019335884
0.1285438561955606,0.24396032070889603,0.526904768046049
0.08056125838015188,0.14597694353568816,0.5518765938571417
0.10264701626790139,0.20191037214176447,0.508379114847212
0.11667063396697674,0.24146438021613462,0.48317948122429044
0.04873594065410699,0.3292199760182412,0.14803457932153746
0.12822838294419256,0.14806594610036128,0.8660221092112393
0.07498902439345821,0.1319573282621804,0.5682823787131073
0.06832217960124583,0.17291368433445317,0.3951230341555598
0.10713660123738024,0.1576417501997321,0.6796207292905475
0.09109484083548472,0.1667062246075336,0.5464393489201966
0.12497742322248306,0.18364249556442858,0.6805474018329073
0.07207951036275334,0.1780277660203655,0.4048779130021089
0.10468380710276577,0.22696343808483563,0.4612364351990319
0.07869219597212805,0.12094598439834969,0.6506391788333057
0.10866222028440224,0.18974763349903878,0.5726670645668563
0.10423001109803269,0.15448151203161617,0.6747086413596275
0.06374840929280307,0.11898478792539034,0.5357694072016722
0.06848918183805691,0.1318944793726304,0.5192725439596313
0.05661653121097261,0.1220624627459605,0.4638324505118693
0.05326429851311896,0.14686953937079503,0.36266402646395546
0.1043215308379137,0.14706821387387395,0.7093411151874062
0.12243975351732683,0.18484521709070142,0.6623907042033285
0.06086488815273237,0.21771306029986984,0.27956470810202816
-0.0011642578280623285,0.13424534836427493,-0.008672612066252854
0.10291012202167024,0.19581008593024415,0.5255608848378279
0.039868468252267655,0.18029864204189786,0.22112461747217713
0.0958747454533093,0.15361258190484425,0.6241334157946723
0.0757485256402497,0.13265652720619128,0.5710124276245518
0.03175040425310443,0.19444543615206425,0.1632869605037905
0.07914540462507111,0.22179703318374577,0.3568370752709925
0.08934650461230072,0.1826130671696873,0.489266764953235
0.10602500692138048,0.16370703147788035,0.6476509039607519
0.03308798789785877,0.16745451337646428,0.1975938852330109
0.11559686789515068,0.2200809030920389,0.5252471535288435
0.12787269988501787,0.2234886836213899,0.5721663299142511
0.14361878236244005,0.1614763715529885,0.8894105123938305
0.06709016922378819,0.21624293255513152,0.31025369676155046
0.04178629907300237,0.1622404088471385,0.2575579004634601
0.1054759616396144,0.1417286869312469,0.7442103918649946
0.07126677924072786,0.1891293901360271,0.37681493706224517
0.06121511618387168,0.1378332325373271,0.444124505077495
0.09208261969450263,0.22805848953569346,0.40376755928698177
0.08426880941396288,0.13682977575133884,0.6158660200328387
0.10780504524530758,0.22210868283129268,0.4853706927216041
0.05670705404316714,0.13201223111760216,0.42955909132881837
0.13003639939336414,0.18877523379186875,0.6888424756858401
0.09601469525684393,0.1992154104494096,0.4819641966464572
0.0782560071198035,0.21371385390091183,0.36617189616582746
0.08786246395397947,0.1542405950643638,0.56964551982774
0.05272130367184191,0.2058998819380079,0.256053102972226
0.036866268794078914,0.1267343849876025,0.29089397323137894
0.12280800073635195,0.24305735674044357,0.5052634587296049
0.09154071263070951,0.15153901448271712,0.6040735644427042
0.10463512352543843,0.13556568611083072,0.7718407697940226
0.0647342066916976,0.1968447103435402,0.3288592646392236
0.0792920763673204,0.1295077400945249,0.6122574319453558
0.07579530711656318,0.1912494406421926,0.3963164904537847
0.09572767258486758,0.16168033524328146,0.5920798744066527
0.025555317087883878,0.17950025221078267,0.14236925448926338
0.10806918284928281,0.18404095873893594,0.587201803282171
0.06865095915728764,0.19108543062863312,0.35926841168078394
0.10830563200272864,0.2046382079443223,0.5292542047289444
0.08698720669580035,0.14314253166075455,0.6076964385536969
0.0748263668885769,0.13487037919708766,0.5548020798490694
0.031515908185118936,0.1508305878701923,0.2089490509195796
0.09819479898322167,0.21173941568297489,0.46375304600936007
0.05623266478139945,0.13610542845257653,0.4131551946217391
0.07241748409269766,0.18773011306880621,0.3857531586642972
0.100104691892261,0.15602248991128126,0.6416042453186288
0.10591826789265565,0.21663292893107075,0.48892967664374426
0.06776442478900259,0.1614499743486487,0.41972397371006315
0.07542649926707116,0.15486175457246512,0.48705698495606625
0.10999385218819845,0.18767787926263169,0.5860778724714585
0.10262268497255861,0.20653153436796615,0.49688627592201623
0.11558394354030427,0.21679574925442294,0.5331467242222517
