date,open,high,low,close,volume,adjclose
2007-03-28,142.13999938964844,142.47000122070312,141.25999450683594,141.82000732421875,152907900,99.83413696289062
2007-03-29,142.5399932861328,142.61000061035156,141.19000244140625,141.97000122070312,139432700,99.9397964477539
2007-03-30,142.24000549316406,142.83999633789062,140.55999755859375,142.0,128194100,99.96084594726562
2007-04-02,142.16000366210938,142.4600067138672,141.47999572753906,142.16000366210938,79416400,100.07347106933594
2007-04-03,142.97000122070312,143.97999572753906,142.91000366210938,143.69000244140625,82417800,101.1505355834961
2007-04-04,143.69000244140625,143.9499969482422,143.16000366210938,143.85000610351562,63995200,101.26319885253906
2007-04-05,143.6699981689453,144.44000244140625,143.61000061035156,144.24000549316406,46822800,101.53770446777344
2007-04-09,144.64999389648438,144.8000030517578,144.14999389648438,144.44000244140625,50967400,101.67848205566406
2007-04-10,144.3300018310547,144.85000610351562,144.27000427246094,144.61000061035156,56620000,101.79817962646484
2007-04-11,144.82000732421875,144.86000061035156,143.5399932861328,144.02000427246094,106365700,101.3828353881836
2007-04-12,143.74000549316406,144.9199981689453,143.33999633789062,144.66000366210938,115534400,101.83334350585938
2007-04-13,144.89999389648438,145.32000732421875,144.36000061035156,145.32000732421875,84287000,102.29795837402344
2007-04-16,145.8300018310547,146.86000061035156,145.82000732421875,146.6999969482422,83064600,103.2694091796875
2007-04-17,146.97000122070312,147.39999389648438,146.64999389648438,147.08999633789062,108424100,103.5439682006836
2007-04-18,146.60000610351562,147.6999969482422,146.57000732421875,147.27000427246094,88345300,103.67063903808594
2007-04-19,146.5500030517578,147.39999389648438,146.36000061035156,147.22999572753906,102947700,103.64250183105469
2007-04-20,148.22000122070312,148.6199951171875,147.0399932861328,148.6199951171875,124114100,104.62100219726562
2007-04-23,148.3699951171875,148.72999572753906,147.97000122070312,148.05999755859375,77270800,104.22679138183594
2007-04-24,148.22999572753906,148.39999389648438,147.32000732421875,148.1199951171875,114471000,104.26905822753906
2007-04-25,148.72999572753906,149.66000366210938,148.02000427246094,149.47999572753906,108418800,105.22635650634766
2007-04-26,149.49000549316406,149.8000030517578,149.10000610351562,149.64999389648438,88741600,105.34603118896484
2007-04-27,149.08999633789062,149.74000549316406,148.83999633789062,149.52999877929688,108191100,105.2616195678711
2007-04-30,149.63999938964844,149.74000549316406,148.2100067138672,148.2899932861328,100874100,104.38866424560547
2007-05-01,148.4199981689453,149.47000122070312,147.6699981689453,148.6699981689453,134342700,104.65621185302734
2007-05-02,148.89999389648438,149.9499969482422,148.75,149.5399932861328,87129800,105.26863861083984
2007-05-03,149.97000122070312,150.39999389648438,149.72999572753906,150.35000610351562,86569700,105.83883666992188
2007-05-04,150.75,151.1199951171875,150.22000122070312,150.9199981689453,96409000,106.24009704589844
2007-05-07,150.8800048828125,151.1999969482422,150.80999755859375,150.9499969482422,63461400,106.26116180419922
2007-05-08,150.5800018310547,150.9199981689453,150.1300048828125,150.75,80584000,106.12042999267578
2007-05-09,150.63999938964844,152.82000732421875,150.3699951171875,151.16000366210938,102070100,106.40904998779297
2007-05-10,150.72999572753906,151.02000427246094,149.27000427246094,149.5800018310547,153617800,105.29680633544922
2007-05-11,149.75,150.92999267578125,149.72000122070312,150.86000061035156,113408900,106.19783782958984
2007-05-14,150.86000061035156,151.3000030517578,149.7899932861328,150.52999877929688,108027500,105.96553039550781
2007-05-15,150.6999969482422,151.66000366210938,150.19000244140625,150.57000732421875,180673300,105.99372863769531
2007-05-16,150.8000030517578,151.6300048828125,150.3800048828125,151.60000610351562,114166500,106.71878814697266
2007-05-17,151.3800048828125,151.9600067138672,151.11000061035156,151.3000030517578,101132800,106.50763702392578
2007-05-18,152.00999450683594,152.6199951171875,151.80999755859375,152.6199951171875,99182000,107.4367904663086
2007-05-21,152.5800018310547,153.22999572753906,152.5,152.5399932861328,174664600,107.38044738769531
2007-05-22,152.6999969482422,153.16000366210938,152.3800048828125,152.4199981689453,82148800,107.2960205078125
2007-05-23,152.9499969482422,153.5,152.36000061035156,152.44000244140625,133786600,107.31011199951172
2007-05-24,152.52999877929688,153.2100067138672,150.74000549316406,151.05999755859375,187593000,106.33866119384766
2007-05-25,151.5,152.02000427246094,151.17999267578125,151.69000244140625,83309200,106.78211975097656
2007-05-29,151.94000244140625,152.5,151.4499969482422,152.24000549316406,82020000,107.16930389404297
2007-05-30,151.4600067138672,153.5399932861328,151.33999633789062,153.47999572753906,129013600,108.04216766357422
2007-05-31,153.6699981689453,153.88999938964844,153.1199951171875,153.32000732421875,114866700,107.92958068847656
2007-06-01,153.8800048828125,154.39999389648438,153.50999450683594,154.0800018310547,107771700,108.46455383300781
2007-06-04,153.5399932861328,154.38999938964844,153.47999572753906,154.10000610351562,78008800,108.47865295410156
2007-06-05,153.74000549316406,153.89999389648438,152.86000061035156,153.49000549316406,126917900,108.04925537109375
2007-06-06,152.86000061035156,152.9499969482422,151.75,151.83999633789062,164096800,106.88774108886719
2007-06-07,151.55999755859375,152.5,149.05999755859375,149.10000610351562,232414600,104.95887756347656
2007-06-08,149.5800018310547,151.19000244140625,149.08999633789062,151.0399932861328,175886000,106.32455444335938
2007-06-11,150.92999267578125,151.9499969482422,150.6999969482422,151.3000030517578,102015600,106.50763702392578
2007-06-12,150.6699981689453,151.5399932861328,149.5500030517578,149.64999389648438,233898000,105.34603118896484
2007-06-13,150.5,152.07000732421875,149.72000122070312,151.88999938964844,193208200,106.92289733886719
2007-06-14,152.05999755859375,153.1199951171875,152.02999877929688,152.86000061035156,146396500,107.60580444335938
2007-06-15,153.13999938964844,153.66000366210938,152.92999267578125,153.07000732421875,154030800,108.21800231933594
2007-06-18,153.3800048828125,153.38999938964844,152.66000366210938,152.88999938964844,88537500,108.09074401855469
2007-06-19,152.5500030517578,153.3800048828125,152.36000061035156,153.27000427246094,110851700,108.35939025878906
2007-06-20,153.5800018310547,153.5800018310547,150.9600067138672,151.13999938964844,177119700,106.85354614257812
2007-06-21,151.0800018310547,152.11000061035156,150.25,151.97999572753906,205262000,107.44739532470703
2007-06-22,151.52000427246094,151.77000427246094,149.85000610351562,150.5500030517578,204964700,106.43643188476562
2007-06-25,150.24000549316406,151.25,149.02000427246094,149.8300018310547,232014400,105.92739868164062
2007-06-26,150.2100067138672,150.4600067138672,148.27999877929688,148.2899932861328,198445700,104.838623046875
2007-06-27,148.1300048828125,150.57000732421875,148.05999755859375,150.39999389648438,213638000,106.33035278320312
2007-06-28,150.3800048828125,151.41000366210938,149.6699981689453,150.3800048828125,157705000,106.31620025634766
2007-06-29,150.89999389648438,151.64999389648438,149.14999389648438,150.42999267578125,199701800,106.35157775878906
2007-07-02,150.8699951171875,151.9199981689453,150.77000427246094,151.7899932861328,103357000,107.31304168701172
2007-07-03,152.17999267578125,152.5,151.99000549316406,152.33999633789062,54048400,107.70187377929688
2007-07-05,152.39999389648438,152.55999755859375,151.6300048828125,152.17999267578125,89279000,107.58878326416016
2007-07-06,152.3800048828125,153.1699981689453,151.92999267578125,152.97999572753906,81109000,108.15438079833984
2007-07-09,153.16000366210938,153.36000061035156,152.6199951171875,153.10000610351562,72348100,108.23920440673828
2007-07-10,152.2899932861328,152.61000061035156,150.77000427246094,150.9199981689453,180362600,106.69800567626953
2007-07-11,150.75,152.0500030517578,150.52000427246094,151.99000549316406,175607600,107.4544448852539
2007-07-12,152.3699951171875,154.75,152.33999633789062,154.38999938964844,133882500,109.15118408203125
2007-07-13,154.57000732421875,155.4600067138672,154.38999938964844,154.85000610351562,111794300,109.47645568847656
2007-07-16,154.99000549316406,155.52999877929688,154.5800018310547,154.8300018310547,98378700,109.46228790283203
2007-07-17,154.92999267578125,155.47999572753906,154.67999267578125,154.75,126201300,109.40574645996094
2007-07-18,154.22999572753906,154.8000030517578,153.3000030517578,154.47000122070312,237887400,109.20777893066406
2007-07-19,155.1999969482422,155.52999877929688,154.75,155.07000732421875,145212700,109.63197326660156
2007-07-20,154.88999938964844,154.99000549316406,152.8300018310547,153.5,245502500,108.52201080322266
2007-07-23,154.17999267578125,154.72000122070312,153.3000030517578,153.97000122070312,121183900,108.85425567626953
2007-07-24,153.1199951171875,154.27999877929688,150.75999450683594,151.3000030517578,256732400,106.9666519165039
2007-07-25,152.02000427246094,152.38999938964844,150.25,151.61000061035156,265214500,107.18580627441406
2007-07-26,150.19000244140625,150.8000030517578,146.38999938964844,148.02000427246094,467592500,104.64778900146484
2007-07-27,148.2100067138672,148.8699951171875,145.0500030517578,145.11000061035156,422987600,102.5904312133789
2007-07-30,145.92999267578125,147.80999755859375,145.2899932861328,147.3800048828125,283017500,104.19526672363281
2007-07-31,148.3300018310547,149.4600067138672,145.0399932861328,145.72000122070312,316976700,103.02164459228516
2007-08-01,145.17999267578125,147.00999450683594,143.9499969482422,146.42999267578125,467670000,103.52364349365234
2007-08-02,146.75999450683594,147.75999450683594,145.25999450683594,147.60000610351562,294758400,104.35084533691406
2007-08-03,147.27999877929688,147.5800018310547,143.1999969482422,143.8000030517578,359398200,101.66427612304688
2007-08-06,144.2100067138672,146.8300018310547,142.52999877929688,146.2100067138672,324980000,103.36808013916016
2007-08-07,145.94000244140625,149.0,145.22999572753906,147.77000427246094,232568700,104.47098541259766
2007-08-08,148.41000366210938,150.58999633789062,147.33999633789062,149.8300018310547,274930600,105.92739868164062
2007-08-09,147.42999267578125,148.9499969482422,145.2899932861328,145.38999938964844,357622100,102.78836822509766
2007-08-10,144.38999938964844,146.5,143.1199951171875,144.7100067138672,411018400,102.30762481689453
2007-08-13,146.5,146.88999938964844,145.02000427246094,145.22999572753906,181917200,102.67520904541016
2007-08-14,145.6999969482422,146.05999755859375,142.72000122070312,143.00999450683594,264134500,101.10574340820312
2007-08-15,142.72000122070312,144.4600067138672,140.6199951171875,141.0399932861328,323834000,99.71300506591797
2007-08-16,139.7899932861328,142.94000244140625,137.0,142.10000610351562,546743700,100.46241760253906
2007-08-17,145.5,145.80999755859375,141.38999938964844,144.7100067138672,388218100,102.30762481689453
2007-08-20,145.1699981689453,145.47000122070312,143.2899932861328,144.63999938964844,187320400,102.25817108154297
2007-08-21,144.60000610351562,145.97000122070312,144.13999938964844,144.92999267578125,157066400,102.4631576538086
2007-08-22,146.00999450683594,146.8000030517578,145.3300018310547,146.64999389648438,173156700,103.67913055419922
2007-08-23,147.33999633789062,147.64999389648438,145.61000061035156,146.52000427246094,203915300,103.58724975585938
2007-08-24,146.47999572753906,148.3300018310547,146.27999877929688,148.3300018310547,128901900,104.86691284179688
2007-08-27,147.85000610351562,148.3300018310547,146.72999572753906,146.9499969482422,113024300,103.89127349853516
2007-08-28,146.16000366210938,146.25,143.4600067138672,143.72000122070312,219790700,101.60768127441406
2007-08-29,144.3699951171875,146.74000549316406,143.9600067138672,146.5399932861328,207654200,103.60139465332031
2007-08-30,145.4499969482422,147.19000244140625,145.30999755859375,146.14999389648438,191817300,103.32564544677734
2007-08-31,147.64999389648438,148.5,146.8300018310547,147.58999633789062,185477500,104.34371185302734
2007-09-04,147.4499969482422,149.97999572753906,147.39999389648438,149.0800018310547,120062000,105.39714050292969
2007-09-05,148.1999969482422,148.36000061035156,147.0,147.7899932861328,166261800,104.48509979248047
2007-09-06,147.9499969482422,148.61000061035156,147.1199951171875,148.1300048828125,127878400,104.72550964355469
2007-09-07,146.47999572753906,146.88999938964844,145.25999450683594,146.07000732421875,235447600,103.26911926269531
2007-09-10,146.52000427246094,146.72000122070312,144.3300018310547,145.7899932861328,192305900,103.07112884521484
2007-09-11,146.24000549316406,147.6999969482422,146.1300048828125,147.49000549316406,162081900,104.2730484008789
2007-09-12,147.2899932861328,148.44000244140625,146.97999572753906,147.8699951171875,149554600,104.54163360595703
2007-09-13,148.5500030517578,149.4499969482422,148.1999969482422,148.91000366210938,154079000,105.2769546508789
2007-09-14,147.9600067138672,149.08999633789062,147.74000549316406,148.89999389648438,121911000,105.26990509033203
2007-09-17,148.30999755859375,148.64999389648438,147.6300048828125,148.10000610351562,109870800,104.70428466796875
2007-09-18,148.8300018310547,152.5,148.1300048828125,152.4600067138672,263759500,107.78675079345703
